v1,State,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,numberofvotes,_merge,votePercent,electvotes,roundedElec
1992,Mississippi,MS,28,64,46,US President,"Clinton, Bill",democrat,FALSE,400258,981793,20171015,NA,6,matched (3),.40768063,2.4460838,2
1996,Mississippi,MS,28,64,46,US President,"Browne, Harry",libertarian,FALSE,2809,893857,20171015,NA,6,matched (3),.0031425608,.018855365,0
1988,Mississippi,MS,28,64,46,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,3329,931527,20171015,NA,6,matched (3),.0035737022,.021442212,0
1976,Mississippi,MS,28,64,46,US President,"Macbride, Roger",libertarian,FALSE,2609,768390,20171015,NA,6,matched (3),.0033954112,.020372467,0
1984,Mississippi,MS,28,64,46,US President,"Mason, Melvin",socialist workers,FALSE,1032,941104,20171015,NA,6,matched (3),.0010965845,.0065795071,0
1984,Mississippi,MS,28,64,46,US President,"Bergland, David",libertarian,FALSE,2336,941104,20171015,NA,6,matched (3),.0024821912,.014893147,0
1992,Mississippi,MS,28,64,46,US President,"Phillips, Howard",taxpayers party,FALSE,1652,981793,20171015,NA,6,matched (3),.0016826357,.010095814,0
1976,Mississippi,MS,28,64,46,US President,"Maddox, Lester",american independent party,FALSE,4049,768390,20171015,NA,6,matched (3),.0052694594,.031616755,0
2012,Mississippi,MS,28,64,46,US President,"Johnson, Gary",libertarian,FALSE,6676,1285584,20171015,NA,6,matched (3),.0051929709,.031157825,0
2012,Mississippi,MS,28,64,46,US President,"Romney, Mitt",republican,FALSE,710746,1285584,20171015,NA,6,matched (3),.55285847,3.3171508,3
2008,Mississippi,MS,28,64,46,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,2551,1289865,20171015,NA,6,matched (3),.0019777264,.011866358,0
1980,Mississippi,MS,28,64,46,US President,"Pulley, Andrew",socialist workers,FALSE,2240,891750,20171015,NA,6,matched (3),.0025119148,.015071489,0
1992,Mississippi,MS,28,64,46,US President,"Perot, Ross",independent,FALSE,85626,981793,20171015,NA,6,matched (3),.087213904,.52328342,1
1976,Mississippi,MS,28,64,46,US President,"Ford, Gerald",republican,FALSE,366846,768390,20171015,NA,6,matched (3),.47742161,2.8645296,3
2008,Mississippi,MS,28,64,46,US President,"McCain, John",republican,FALSE,724597,1289865,20171015,NA,6,matched (3),.56176192,3.3705716,3
1980,Mississippi,MS,28,64,46,US President,"Reagan, Ronald",republican,FALSE,441089,891750,20171015,NA,6,matched (3),.49463302,2.9677982,3
1992,Mississippi,MS,28,64,46,US President,Other,independent,FALSE,4310,981793,20171015,NA,6,matched (3),.0043899273,.026339564,0
2000,Mississippi,MS,28,64,46,US President,,independent,FALSE,8735,994184,20171015,NA,6,matched (3),.0087861,.052716598,0
1996,Mississippi,MS,28,64,46,US President,,independent,FALSE,53427,893857,20171015,NA,6,matched (3),.059771307,.35862786,0
1988,Mississippi,MS,28,64,46,US President,"Bush, George H.W.",republican,FALSE,557890,931527,20171015,NA,6,matched (3),.59889835,3.59339,4
2008,Mississippi,MS,28,64,46,US President,"Weill, Ted",reform party,FALSE,481,1289865,20171015,NA,6,matched (3),.00037290723,.0022374433,0
2012,Mississippi,MS,28,64,46,US President,"Obama, Barack H.",democrat,FALSE,562949,1285584,20171015,NA,6,matched (3),.4378936,2.6273615,3
2004,Mississippi,MS,28,64,46,US President,"Calero, Roger",independent,FALSE,1599,1139824,20171015,NA,6,matched (3),.0014028482,.0084170885,0
2012,Mississippi,MS,28,64,46,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2609,1285584,20171015,NA,6,matched (3),.0020294278,.012176567,0
2016,Mississippi,MS,28,64,46,US President,"Johnson, Gary",libertarian,FALSE,14435,1209357,20171015,NA,6,matched (3),.011936095,.071616568,0
2004,Mississippi,MS,28,64,46,US President,"Kerry, John",democrat,FALSE,457766,1139824,20171015,NA,6,matched (3),.40161112,2.4096668,2
2004,Mississippi,MS,28,64,46,US President,"Bush, George W.",republican,FALSE,672660,1139824,20171015,NA,6,matched (3),.59014374,3.5408626,4
2008,Mississippi,MS,28,64,46,US President,"McKinney, Cynthia",green,FALSE,1034,1289865,20171015,NA,6,matched (3),.00080163428,.0048098057,0
1984,Mississippi,MS,28,64,46,US President,"Mondale, Walter",democrat,FALSE,352192,941104,20171015,NA,6,matched (3),.37423283,2.2453971,2
1988,Mississippi,MS,28,64,46,US President,"Dukakis, Michael",democrat,FALSE,363921,931527,20171015,NA,6,matched (3),.39067143,2.3440285,2
1980,Mississippi,MS,28,64,46,US President,"Griswold, Deirdre",workers world,FALSE,2402,891750,20171015,NA,6,matched (3),.00269358,.016161479,0
2016,Mississippi,MS,28,64,46,US President,"Clinton, Hillary",democrat,FALSE,485131,1209357,20171015,NA,6,matched (3),.40114787,2.4068873,2
1976,Mississippi,MS,28,64,46,US President,"Carter, Jimmy",democrat,FALSE,381329,768390,20171015,NA,6,matched (3),.49627012,2.9776206,3
2016,Mississippi,MS,28,64,46,US President,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,644,1209357,20171015,NA,6,matched (3),.00053251436,.003195086,0
2016,Mississippi,MS,28,64,46,US President,"Hedges, James",prohibition,FALSE,715,1209357,20171015,NA,6,matched (3),.00059122324,.0035473395,0
2008,Mississippi,MS,28,64,46,US President,"Obama, Barack H.",democrat,FALSE,554662,1289865,20171015,NA,6,matched (3),.43001553,2.5800931,3
2008,Mississippi,MS,28,64,46,US President,"Nader, Ralph",independent,FALSE,4011,1289865,20171015,NA,6,matched (3),.0031096276,.018657766,0
2000,Mississippi,MS,28,64,46,US President,"Browne, Harry",libertarian,FALSE,2009,994184,20171015,NA,6,matched (3),.0020207528,.012124516,0
2004,Mississippi,MS,28,64,46,US President,"Peroutka, Michael",constitution party,FALSE,1758,1139824,20171015,NA,6,matched (3),.0015423434,.0092540607,0
2016,Mississippi,MS,28,64,46,US President,"Castle, Darrell L.",constitution party,FALSE,3987,1209357,20171015,NA,6,matched (3),.0032967932,.019780759,0
2004,Mississippi,MS,28,64,46,US President,"Badnarik, Michael",libertarian,FALSE,1793,1139824,20171015,NA,6,matched (3),.0015730499,.0094382996,0
1976,Mississippi,MS,28,64,46,US President,"Anderson, Thomas J.",american,FALSE,6678,768390,20171015,NA,6,matched (3),.0086908992,.052145395,0
1984,Mississippi,MS,28,64,46,US President,"Larouche, Lyndon, Jr.",independent,FALSE,1001,941104,20171015,NA,6,matched (3),.0010636444,.0063818665,0
1976,Mississippi,MS,28,64,46,US President,"McCarthy, Eugene """"Gene""""",independent,FALSE,4074,768390,20171015,NA,6,matched (3),.0053019952,.031811971,0
2004,Mississippi,MS,28,64,46,US President,"Nader, Ralph",reform party,FALSE,3175,1139824,20171015,NA,6,matched (3),.0027855178,.016713107,0
1992,Mississippi,MS,28,64,46,US President,"Bush, George H.W.",republican,FALSE,487793,981793,20171015,NA,6,matched (3),.49683896,2.9810338,3
1984,Mississippi,MS,28,64,46,US President,"Richards, Bob",populist,FALSE,641,941104,20171015,NA,6,matched (3),.00068111497,.00408669,0
1980,Mississippi,MS,28,64,46,US President,"Anderson, John B.",independent,FALSE,12036,891750,20171015,NA,6,matched (3),.013497056,.080982342,0
1980,Mississippi,MS,28,64,46,US President,"Carter, Jimmy",democrat,FALSE,429281,891750,20171015,NA,6,matched (3),.48139164,2.8883498,3
2000,Mississippi,MS,28,64,46,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,2265,994184,20171015,NA,6,matched (3),.0022782504,.013669502,0
2004,Mississippi,MS,28,64,46,US President,"Cobb, David",green,FALSE,1073,1139824,20171015,NA,6,matched (3),.00094137341,.0056482404,0
1984,Mississippi,MS,28,64,46,US President,"Reagan, Ronald",republican,FALSE,582377,941104,20171015,NA,6,matched (3),.61882323,3.7129393,4
1992,Mississippi,MS,28,64,46,US President,"Marrou, Andre",libertarian,FALSE,2154,981793,20171015,NA,6,matched (3),.0021939452,.013163671,0
1988,Mississippi,MS,28,64,46,US President,,independent,FALSE,6387,931527,20171015,NA,6,matched (3),.0068564839,.041138902,0
2000,Mississippi,MS,28,64,46,US President,"Bush, George W.",republican,FALSE,572844,994184,20171015,NA,6,matched (3),.57619518,3.457171,3
2012,Mississippi,MS,28,64,46,US President,"Washer, Barbara Dale",reform party,FALSE,1016,1285584,20171015,NA,6,matched (3),.00079030229,.004741814,0
1996,Mississippi,MS,28,64,46,US President,"Clinton, Bill",democrat,FALSE,394022,893857,20171015,NA,6,matched (3),.44081101,2.644866,3
2012,Mississippi,MS,28,64,46,US President,"Stein, Jill",green,FALSE,1588,1285584,20171015,NA,6,matched (3),.0012352363,.0074114176,0
2000,Mississippi,MS,28,64,46,US President,"Phillips, Howard",constitution party,FALSE,3267,994184,20171015,NA,6,matched (3),.0032861121,.019716673,0
1984,Mississippi,MS,28,64,46,US President,"Serrette, Dennis",alliance,FALSE,356,941104,20171015,NA,6,matched (3),.00037827913,.0022696748,0
1996,Mississippi,MS,28,64,46,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,2314,893857,20171015,NA,6,matched (3),.0025887811,.015532686,0
1996,Mississippi,MS,28,64,46,US President,"Hagelin, John",natural law,FALSE,1447,893857,20171015,NA,6,matched (3),.0016188272,.0097129634,0
2016,Mississippi,MS,28,64,46,US President,"Stein, Jill",green,FALSE,3731,1209357,20171015,NA,6,matched (3),.0030851106,.018510664,0
2016,Mississippi,MS,28,64,46,US President,"Trump, Donald J.",republican,FALSE,700714,1209357,20171015,NA,6,matched (3),.57941037,3.4764624,3
1988,Missouri,MO,29,43,34,US President,"Bush, George H.W.",republican,FALSE,1084953,2093228,20171015,NA,10,matched (3),.51831573,5.1831574,5
1976,Missouri,MO,29,43,34,US President,"Carter, Jimmy",democrat,FALSE,998387,1953600,20171015,NA,10,matched (3),.51104987,5.1104984,5
1976,Missouri,MO,29,43,34,US President,"Ford, Gerald",republican,FALSE,927443,1953600,20171015,NA,10,matched (3),.47473535,4.7473536,5
1980,Missouri,MO,29,43,34,US President,"Anderson, John B.",independent,FALSE,77920,2099824,20171015,NA,10,matched (3),.037107874,.37107873,0
1980,Missouri,MO,29,43,34,US President,"Reagan, Ronald",republican,FALSE,1074181,2099824,20171015,NA,10,matched (3),.51155764,5.1155763,5
1976,Missouri,MO,29,43,34,US President,Other,,FALSE,3741,1953600,20171015,NA,10,matched (3),.0019149263,.019149262,0
2016,Missouri,MO,29,43,34,US President,"Stein, Jill",green,FALSE,25419,2808605,20171015,NA,10,matched (3),.0090504009,.090504006,0
2016,Missouri,MO,29,43,34,US President,"Clinton, Hillary",democrat,FALSE,1071068,2808605,20171015,NA,10,matched (3),.38135231,3.8135231,4
1976,Missouri,MO,29,43,34,US President,"McCarthy, Eugene """"Gene""""",independent,FALSE,24029,1953600,20171015,NA,10,matched (3),.012299857,.12299857,0
2016,Missouri,MO,29,43,34,US President,"Trump, Donald J.",republican,FALSE,1594511,2808605,20171015,NA,10,matched (3),.56772345,5.6772346,6
1996,Missouri,MO,29,43,34,US President,"Browne, Harry",libertarian,FALSE,10522,2158065,20171015,NA,10,matched (3),.0048756641,.04875664,0
2004,Missouri,MO,29,43,34,US President,"Badnarik, Michael",libertarian,FALSE,9831,2731364,20171015,NA,10,matched (3),.0035993005,.035993006,0
2008,Missouri,MO,29,43,34,US President,"Barr, Bob",libertarian,FALSE,11386,2925205,20171015,NA,10,matched (3),.0038923768,.038923766,0
2012,Missouri,MO,29,43,34,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,7936,2757323,20171015,NA,10,matched (3),.0028781539,.028781539,0
2012,Missouri,MO,29,43,34,US President,"Romney, Mitt",republican,FALSE,1482440,2757323,20171015,NA,10,matched (3),.53763741,5.3763742,5
1980,Missouri,MO,29,43,34,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,14422,2099824,20171015,NA,10,matched (3),.0068681948,.068681948,0
2016,Missouri,MO,29,43,34,US President,,,TRUE,7156,2808605,20171015,NA,10,matched (3),.0025478841,.025478842,0
2016,Missouri,MO,29,43,34,US President,"Johnson, Gary",libertarian,FALSE,97359,2808605,20171015,NA,10,matched (3),.034664541,.34664541,0
2008,Missouri,MO,29,43,34,US President,"McCain, John",republican,FALSE,1445814,2925205,20171015,NA,10,matched (3),.49426076,4.9426074,5
2000,Missouri,MO,29,43,34,US President,"Gore, Al",democrat,FALSE,1111138,2359892,20171015,NA,10,matched (3),.47084272,4.7084274,5
1980,Missouri,MO,29,43,34,US President,"Carter, Jimmy",democrat,FALSE,931182,2099824,20171015,NA,10,matched (3),.44345716,4.4345717,4
2000,Missouri,MO,29,43,34,US President,"Browne, Harry",libertarian,FALSE,7436,2359892,20171015,NA,10,matched (3),.0031509916,.031509917,0
2008,Missouri,MO,29,43,34,US President,"Obama, Barack H.",democrat,FALSE,1441911,2925205,20171015,NA,10,matched (3),.49292648,4.929265,5
1996,Missouri,MO,29,43,34,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,11521,2158065,20171015,NA,10,matched (3),.005338579,.05338579,0
1988,Missouri,MO,29,43,34,US President,"Dukakis, Michael",democrat,FALSE,1001619,2093228,20171015,NA,10,matched (3),.47850448,4.7850447,5
2008,Missouri,MO,29,43,34,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,8201,2925205,20171015,NA,10,matched (3),.0028035643,.028035643,0
2004,Missouri,MO,29,43,34,US President,"Kerry, John",democrat,FALSE,1259171,2731364,20171015,NA,10,matched (3),.46100447,4.6100445,5
1996,Missouri,MO,29,43,34,US President,"Clinton, Bill",democrat,FALSE,1025935,2158065,20171015,NA,10,matched (3),.47539577,4.7539577,5
2016,Missouri,MO,29,43,34,US President,"Castle, Darrell L.",constitution party,FALSE,13092,2808605,20171015,NA,10,matched (3),.0046613887,.046613887,0
2012,Missouri,MO,29,43,34,US President,"Johnson, Gary",libertarian,FALSE,43151,2757323,20171015,NA,10,matched (3),.0156496,.156496,0
1980,Missouri,MO,29,43,34,US President,"Deberry, Clifton",socialist workers,FALSE,1515,2099824,20171015,NA,10,matched (3),.00072148902,.0072148903,0
2004,Missouri,MO,29,43,34,US President,"Nader, Ralph",independent,TRUE,1294,2731364,20171015,NA,10,matched (3),.00047375596,.0047375597,0
2004,Missouri,MO,29,43,34,US President,"Bush, George W.",republican,FALSE,1455713,2731364,20171015,NA,10,matched (3),.53296191,5.3296189,5
2004,Missouri,MO,29,43,34,US President,"Peroutka, Michael",constitution party,FALSE,5355,2731364,20171015,NA,10,matched (3),.0019605588,.019605588,0
2000,Missouri,MO,29,43,34,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,9818,2359892,20171015,NA,10,matched (3),.00416036,.041603599,0
2000,Missouri,MO,29,43,34,US President,"Hagelin, John",natural law,FALSE,1104,2359892,20171015,NA,10,matched (3),.00046781803,.0046781804,0
1980,Missouri,MO,29,43,34,US President,,,TRUE,604,2099824,20171015,NA,10,matched (3),.00028764317,.0028764317,0
1996,Missouri,MO,29,43,34,US President,"Dole, Robert",republican,FALSE,890016,2158065,20171015,NA,10,matched (3),.4124139,4.1241388,4
2008,Missouri,MO,29,43,34,US President,"Nader, Ralph",independent,FALSE,17813,2925205,20171015,NA,10,matched (3),.0060894876,.060894877,0
2000,Missouri,MO,29,43,34,US President,"Nader, Ralph",green,FALSE,38515,2359892,20171015,NA,10,matched (3),.016320663,.16320662,0
1984,Missouri,MO,29,43,34,US President,"Reagan, Ronald",republican,FALSE,1274188,2122771,20171015,NA,10,matched (3),.6002475,6.0024748,6
1996,Missouri,MO,29,43,34,US President,,independent,FALSE,596,2158065,20171015,NA,10,matched (3),.00027617332,.0027617333,0
1992,Missouri,MO,29,43,34,US President,"Clinton, Bill",democrat,FALSE,1053873,2391270,20171015,NA,10,matched (3),.44071686,4.4071684,4
1988,Missouri,MO,29,43,34,US President,"Fulani, Lenora",new alliance,FALSE,6656,2093228,20171015,NA,10,matched (3),.0031797779,.031797778,0
1992,Missouri,MO,29,43,34,US President,"Bush, George H.W.",republican,FALSE,811159,2391270,20171015,NA,10,matched (3),.33921683,3.3921683,3
2012,Missouri,MO,29,43,34,US President,"Obama, Barack H.",democrat,FALSE,1223796,2757323,20171015,NA,10,matched (3),.44383484,4.4383483,4
2008,Missouri,MO,29,43,34,US President,"McKinney, Cynthia",,TRUE,80,2925205,20171015,NA,10,matched (3),.000027348511,.00027348512,0
1996,Missouri,MO,29,43,34,US President,"Hagelin, John",natural law,FALSE,2287,2158065,20171015,NA,10,matched (3),.0010597457,.010597456,0
1996,Missouri,MO,29,43,34,US President,"Perot, Ross",reform party,FALSE,217188,2158065,20171015,NA,10,matched (3),.10064016,1.0064015,1
1992,Missouri,MO,29,43,34,US President,"Marrou, Andre",libertarian,FALSE,7497,2391270,20171015,NA,10,matched (3),.003135154,.03135154,0
1992,Missouri,MO,29,43,34,US President,"Perot, Ross",independent,FALSE,518741,2391270,20171015,NA,10,matched (3),.21693116,2.1693115,2
2000,Missouri,MO,29,43,34,US President,"Bush, George W.",republican,FALSE,1189924,2359892,20171015,NA,10,matched (3),.50422817,5.0422816,5
2000,Missouri,MO,29,43,34,US President,"Phillips, Howard",constitution party,FALSE,1957,2359892,20171015,NA,10,matched (3),.00082927523,.0082927523,0
1984,Missouri,MO,29,43,34,US President,"Mondale, Walter",democrat,FALSE,848583,2122771,20171015,NA,10,matched (3),.3997525,3.997525,4
2012,Montana,MT,30,81,64,US President,,,TRUE,116,484048,20171015,NA,3,matched (3),.00023964565,.00071893696,0
1976,Montana,MT,30,81,64,US President,"Anderson, Thomas J.",american,FALSE,5772,328734,20171015,NA,3,matched (3),.017558269,.052674808,0
2008,Montana,MT,30,81,64,US President,"McCain, John",republican,FALSE,242763,490109,20171015,NA,3,matched (3),.49532452,1.4859736,1
1992,Montana,MT,30,81,64,US President,"Bush, George H.W.",republican,FALSE,144207,410583,20171015,NA,3,matched (3),.35122496,1.0536749,1
2000,Montana,MT,30,81,64,US President,"Gore, Al",democrat,FALSE,137126,410986,20171015,NA,3,matched (3),.33365127,1.0009538,1
1984,Montana,MT,30,81,64,US President,"Bergland, David",libertarian,FALSE,5185,384377,20171015,NA,3,matched (3),.013489361,.040468082,0
2008,Montana,MT,30,81,64,US President,"Nader, Ralph",independent,FALSE,3686,490109,20171015,NA,3,matched (3),.0075207758,.022562327,0
1996,Montana,MT,30,81,64,US President,"Browne, Harry",libertarian,FALSE,2526,407083,20171015,NA,3,matched (3),.0062051229,.018615369,0
2000,Montana,MT,30,81,64,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,5697,410986,20171015,NA,3,matched (3),.013861786,.041585356,0
2004,Montana,MT,30,81,64,US President,"Peroutka, Michael",constitution party,FALSE,1764,450434,20171015,NA,3,matched (3),.0039162231,.01174867,0
1992,Montana,MT,30,81,64,US President,Other,independent,FALSE,3658,410583,20171015,NA,3,matched (3),.0089092823,.026727848,0
1976,Montana,MT,30,81,64,US President,"Ford, Gerald",republican,FALSE,173703,328734,20171015,NA,3,matched (3),.52839988,1.5851996,2
1980,Montana,MT,30,81,64,US President,"Anderson, John B.",independent,FALSE,29281,363952,20171015,NA,3,matched (3),.080452919,.24135876,0
2004,Montana,MT,30,81,64,US President,"Badnarik, Michael",libertarian,FALSE,1733,450434,20171015,NA,3,matched (3),.0038474004,.011542201,0
1988,Montana,MT,30,81,64,US President,"Dukakis, Michael",democrat,FALSE,168936,365674,20171015,NA,3,matched (3),.46198526,1.3859558,1
2000,Montana,MT,30,81,64,US President,"Hagelin, John",natural law,FALSE,675,410986,20171015,NA,3,matched (3),.0016423917,.0049271751,0
2000,Montana,MT,30,81,64,US President,"Browne, Harry",libertarian,FALSE,1718,410986,20171015,NA,3,matched (3),.0041801911,.012540573,0
2016,Montana,MT,30,81,64,US President,"Trump, Donald J.",republican,FALSE,279240,494526,20171015,NA,3,matched (3),.56466192,1.6939857,2
1992,Montana,MT,30,81,64,US President,"Clinton, Bill",democrat,FALSE,154507,410583,20171015,NA,3,matched (3),.37631124,1.1289337,1
1996,Montana,MT,30,81,64,US President,"Clinton, Bill",democrat,FALSE,167922,407083,20171015,NA,3,matched (3),.41250065,1.237502,1
2004,Montana,MT,30,81,64,US President,"Kerry, John",democrat,FALSE,173710,450434,20171015,NA,3,matched (3),.38565028,1.1569508,1
2004,Montana,MT,30,81,64,US President,"Bush, George W.",republican,FALSE,266063,450434,20171015,NA,3,matched (3),.59068143,1.7720443,2
2000,Montana,MT,30,81,64,US President,"Bush, George W.",republican,FALSE,240178,410986,20171015,NA,3,matched (3),.58439457,1.7531837,2
2008,Montana,MT,30,81,64,US President,"Obama, Barack H.",democrat,FALSE,231667,490109,20171015,NA,3,matched (3),.47268465,1.418054,1
1980,Montana,MT,30,81,64,US President,"Reagan, Ronald",republican,FALSE,206814,363952,20171015,NA,3,matched (3),.56824529,1.7047359,2
1980,Montana,MT,30,81,64,US President,"Carter, Jimmy",democrat,FALSE,118032,363952,20171015,NA,3,matched (3),.32430649,.97291946,1
2008,Montana,MT,30,81,64,US President,"Paul, Ronald """"Ron""""",constitution party,FALSE,10638,490109,20171015,NA,3,matched (3),.021705376,.06511613,0
2012,Montana,MT,30,81,64,US President,"Obama, Barack H.",democrat,FALSE,201839,484048,20171015,NA,3,matched (3),.41698137,1.2509441,1
2000,Montana,MT,30,81,64,US President,"Nader, Ralph",green,FALSE,24437,410986,20171015,NA,3,matched (3),.059459448,.17837834,0
1992,Montana,MT,30,81,64,US President,"Marrou, Andre",libertarian,FALSE,986,410583,20171015,NA,3,matched (3),.0024014632,.0072043897,0
2016,Montana,MT,30,81,64,US President,"Stein, Jill",green,FALSE,7970,494526,20171015,NA,3,matched (3),.016116442,.048349328,0
1984,Montana,MT,30,81,64,US President,"Reagan, Ronald",republican,FALSE,232450,384377,20171015,NA,3,matched (3),.60474479,1.8142344,2
1988,Montana,MT,30,81,64,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,5047,365674,20171015,NA,3,matched (3),.013801911,.041405734,0
1976,Montana,MT,30,81,64,US President,"Carter, Jimmy",democrat,FALSE,149259,328734,20171015,NA,3,matched (3),.45404187,1.3621256,1
1984,Montana,MT,30,81,64,US President,"Mondale, Walter",democrat,FALSE,146742,384377,20171015,NA,3,matched (3),.38176581,1.1452974,1
2012,Montana,MT,30,81,64,US President,"Johnson, Gary",libertarian,FALSE,14165,484048,20171015,NA,3,matched (3),.029263627,.087790877,0
2004,Montana,MT,30,81,64,US President,"Cobb, David",green,FALSE,996,450434,20171015,NA,3,matched (3),.0022112008,.0066336021,0
1996,Montana,MT,30,81,64,US President,"Perot, Ross",reform party,FALSE,55229,407083,20171015,NA,3,matched (3),.13567013,.40701038,0
2016,Montana,MT,30,81,64,US President,"Clinton, Hillary",democrat,FALSE,177709,494526,20171015,NA,3,matched (3),.3593522,1.0780566,1
1980,Montana,MT,30,81,64,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,9825,363952,20171015,NA,3,matched (3),.026995318,.080985956,0
1988,Montana,MT,30,81,64,US President,"Bush, George H.W.",republican,FALSE,190412,365674,20171015,NA,3,matched (3),.52071518,1.5621455,2
2000,Montana,MT,30,81,64,US President,"Phillips, Howard",constitution party,FALSE,1155,410986,20171015,NA,3,matched (3),.0028103148,.0084309448,0
2004,Montana,MT,30,81,64,US President,"Nader, Ralph",independent,FALSE,6168,450434,20171015,NA,3,matched (3),.01369346,.041080382,0
2016,Montana,MT,30,81,64,US President,"Johnson, Gary",libertarian,FALSE,28037,494526,20171015,NA,3,matched (3),.056694694,.17008409,0
1996,Montana,MT,30,81,64,US President,"Dole, Robert",republican,FALSE,179652,407083,20171015,NA,3,matched (3),.44131541,1.3239462,1
2016,Montana,MT,30,81,64,US President,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1570,494526,20171015,NA,3,matched (3),.0031747574,.0095242718,0
1996,Montana,MT,30,81,64,US President,"Hagelin, John",natural law,FALSE,1754,407083,20171015,NA,3,matched (3),.0043087038,.012926111,0
2012,Montana,MT,30,81,64,US President,"Romney, Mitt",republican,FALSE,267928,484048,20171015,NA,3,matched (3),.55351537,1.6605461,2
2008,Montana,MT,30,81,64,US President,"Barr, Bob",libertarian,FALSE,1355,490109,20171015,NA,3,matched (3),.0027646911,.0082940739,0
1992,Montana,MT,30,81,64,US President,"Perot, Ross",independent,FALSE,107225,410583,20171015,NA,3,matched (3),.26115304,.78345913,1
1988,Montana,MT,30,81,64,US President,"Fulani, Lenora",new alliance,FALSE,1279,365674,20171015,NA,3,matched (3),.0034976508,.010492953,0
2004,Nebraska,NE,31,46,35,US President,"Cobb, David",green,FALSE,978,778186,20171015,NA,5,matched (3),.0012567689,.0062838448,0
2004,Nebraska,NE,31,46,35,US President,Other,nebraska party,FALSE,1314,778186,20171015,NA,5,matched (3),.0016885423,.0084427111,0
2004,Nebraska,NE,31,46,35,US President,Other,,TRUE,931,778186,20171015,NA,5,matched (3),.0011963721,.0059818607,0
1980,Nebraska,NE,31,46,35,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,9041,639533,20171015,NA,5,matched (3),.014136878,.070684388,0
2000,Nebraska,NE,31,46,35,US President,"Browne, Harry",libertarian,FALSE,2245,697019,20171015,NA,5,matched (3),.0032208592,.016104296,0
2004,Nebraska,NE,31,46,35,US President,"Badnarik, Michael",libertarian,FALSE,2041,778186,20171015,NA,5,matched (3),.0026227662,.013113831,0
1996,Nebraska,NE,31,46,35,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,1928,677415,20171015,NA,5,matched (3),.0028461136,.014230568,0
1992,Nebraska,NE,31,46,35,US President,"Perot, Ross",independent,FALSE,174104,737546,20171015,NA,5,matched (3),.2360585,1.1802925,1
1976,Nebraska,NE,31,46,35,US President,"McCarthy, Eugene """"Gene""""",independent,FALSE,9383,606749,20171015,NA,5,matched (3),.015464385,.077321924,0
1988,Nebraska,NE,31,46,35,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,2534,661465,20171015,NA,5,matched (3),.0038308906,.019154454,0
2004,Nebraska,NE,31,46,35,US President,"Nader, Ralph",reform party,FALSE,5780,778186,20171015,NA,5,matched (3),.0074275304,.03713765,0
1996,Nebraska,NE,31,46,35,US President,"Browne, Harry",libertarian,FALSE,2792,677415,20171015,NA,5,matched (3),.0041215504,.020607751,0
2008,Nebraska,NE,31,46,35,US President,"McCain, John",republican,FALSE,452979,801281,20171015,NA,5,matched (3),.56531852,2.8265927,3
2008,Nebraska,NE,31,46,35,US President,"Barr, Bob",libertarian,FALSE,2740,801281,20171015,NA,5,matched (3),.0034195245,.017097622,0
1992,Nebraska,NE,31,46,35,US President,"Marrou, Andre",libertarian,FALSE,1340,737546,20171015,NA,5,matched (3),.0018168358,.0090841791,0
1992,Nebraska,NE,31,46,35,US President,Other,independent,FALSE,1560,737546,20171015,NA,5,matched (3),.0021151223,.010575611,0
1992,Nebraska,NE,31,46,35,US President,"Clinton, Bill",democrat,FALSE,216864,737546,20171015,NA,5,matched (3),.29403454,1.4701726,1
2008,Nebraska,NE,31,46,35,US President,"Nader, Ralph",independent,FALSE,5406,801281,20171015,NA,5,matched (3),.0067466968,.033733483,0
1988,Nebraska,NE,31,46,35,US President,"Bush, George H.W.",republican,FALSE,397956,661465,20171015,NA,5,matched (3),.60162818,3.008141,3
2008,Nebraska,NE,31,46,35,US President,,,TRUE,2837,801281,20171015,NA,5,matched (3),.0035405806,.017702904,0
2012,Nebraska,NE,31,46,35,US President,"Johnson, Gary",libertarian,FALSE,11109,794379,20171015,NA,5,matched (3),.013984509,.069922544,0
2004,Nebraska,NE,31,46,35,US President,"Bush, George W.",republican,FALSE,512814,778186,20171015,NA,5,matched (3),.65898639,3.2949319,3
